Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDT35,OUT027,2737.272398043573
NCL19,OUT010,2496.679507815137
NCD31,OUT046,2802.8894517104636
FDE53,OUT019,1922.1550635270105
FDW58,OUT019,2063.615465394032
DRF48,OUT046,3263.2011995292596
FDW57,OUT035,2450.0635749941575
DRH13,OUT017,1740.7887236681818
FDT33,OUT013,2928.6641220121273
DRK47,OUT027,3708.9924867626505
FDY22,OUT010,1289.9280305013017
FDC35,OUT019,2743.2560742987516
FDO03,OUT013,4008.337713241679
FDF24,OUT045,1367.3600397549963
FDF56,OUT018,2383.8118724638734
FDD28,OUT013,1098.1931339450275
FDG53,OUT027,2467.3550074421946
FDO27,OUT019,564.7723343897997
NCF54,OUT018,2566.148685902732
FDC20,OUT027,1208.8957094365542
FDU10,OUT046,703.4228667109492
DRA24,OUT018,2468.0092615207723
FDA02,OUT010,2312.205073827263
FDG10,OUT017,1035.2240569174464
FDW39,OUT010,3100.981118811418
FDP04,OUT019,1354.0663858994376
NCM55,OUT013,3008.4072806154836
FDG47,OUT045,3979.8909114070484
NCU41,OUT017,2886.3163708239117
NCK31,OUT017,852.9481493333114
FDZ46,OUT045,1655.759447323213
FDU13,OUT027,1943.9687275867836
NCF19,OUT045,844.1164047014972
NCJ43,OUT013,3040.580732238079
NCJ05,OUT045,2383.6844948113066
FDS04,OUT027,1968.2594579487522
FDX28,OUT010,1887.3653686779726
FDB41,OUT027,742.7913047883703
FDG53,OUT046,2318.8429551899826
FDL15,OUT010,2286.44745974501
FDQ08,OUT049,1118.9585686512037
DRN36,OUT013,1707.7577810496623
FDI46,OUT013,4064.65952857555
FDG16,OUT027,3401.4562855771364
FDV32,OUT013,1038.2948159137195
FDF44,OUT010,1930.5054237129625
FDK04,OUT018,805.940942588797
NCA41,OUT013,3281.756157299049
FDD51,OUT017,307.7276674112036
NCZ53,OUT045,3078.7581782970883
FDP01,OUT027,2545.5172686868646
FDY25,OUT049,3105.9966790593353
FDB17,OUT018,2771.807482365806
NCV54,OUT018,1853.5348335720191
FDJ32,OUT017,891.7831721561888
FDA37,OUT049,1993.8647093701184
FDG35,OUT035,2813.0268834647686
NCM05,OUT018,4052.7259942200326
FDG45,OUT046,3649.3979324885913
FDH28,OUT013,529.6680570822064
NCE18,OUT049,4168.384555313354
FDH38,OUT045,2054.3487873008453
FDR56,OUT013,3059.1554240209807
FDH17,OUT027,1889.2771645494795
FDD39,OUT049,3338.046025280266
FDB41,OUT049,536.5350734468338
NCR53,OUT046,3147.287535995383
FDX46,OUT017,799.8630669488048
FDV28,OUT049,805.9069437655635
FDA08,OUT018,2492.6208567443646
FDH45,OUT017,325.16608286653354
NCS38,OUT010,1404.0000362347419
FDD40,OUT010,3149.1455500344236
DRM59,OUT035,2619.113387276204
NCJ43,OUT018,2903.5797861269857
NCN29,OUT013,1201.384106483154
NCC19,OUT045,2816.673801509256
FDR56,OUT035,2800.6606576089507
FDZ43,OUT049,3803.180725737886
FDJ32,OUT010,830.8082672064666
DRH03,OUT017,1416.1634287872148
NCZ54,OUT035,2367.119752864375
FDE26,OUT017,2049.6493946873525
FDS03,OUT045,890.065661730554
DRZ24,OUT019,1688.0334366347051
FDO48,OUT027,3782.851928801949
FDW39,OUT049,2869.673535836846
NCK05,OUT049,1204.527012945855
NCK30,OUT017,3843.140077024673
FDT27,OUT018,3492.1728943153394
FDS08,OUT019,2787.816030675396
NCJ19,OUT049,575.0902884817478
FDC58,OUT045,914.201015821036
DRE37,OUT013,2941.1905261517604
FDW02,OUT035,2059.4506267156758
FDJ02,OUT010,2388.659302003998
FDX09,OUT045,2719.1696208165013
FDT31,OUT010,3083.4650746935986
FDI24,OUT049,2704.182849320223
FDY09,OUT045,2959.8491367804345
FDV28,OUT045,34.41276956171714
DRM47,OUT049,3088.111905831556
FDT52,OUT019,3934.635332143873
FDI48,OUT018,714.6699294075406
FDY55,OUT017,3774.2474196824733
FDU48,OUT013,2199.817257655028
FDN25,OUT045,843.480137104074
FDP20,OUT049,2005.251526887987
FDJ15,OUT013,3232.178156391412
FDD04,OUT018,1894.4703385046523
FDY58,OUT045,3642.6220039177933
FDR37,OUT018,2669.8735349377494
FDF44,OUT013,2218.7964235936342
FDD32,OUT045,1303.2491312598686
FDR57,OUT017,2532.4779994095916
DRG39,OUT027,1121.5973100058764
FDX15,OUT017,1903.1056728806143
DRN37,OUT045,2397.8218332217803
FDW40,OUT027,2672.12000941121
FDB32,OUT049,1581.2942534896792
FDM40,OUT018,1657.8745020624665
FDE39,OUT027,2185.7111337503047
DRH49,OUT017,1290.904550020572
FDT46,OUT049,912.7958722680669
NCF06,OUT035,4170.863018998742
FDP07,OUT017,2781.9560926836384
FDC04,OUT013,3967.427054913289
FDZ32,OUT017,1629.911577707273
FDD50,OUT045,2202.4543288561217
FDU56,OUT017,2820.8870456955665
FDV34,OUT017,1242.9919175965006
NCY41,OUT013,642.3901232560202
NCK18,OUT046,2873.5689042086997
DRH25,OUT049,986.6865739168497
FDT57,OUT046,3919.4163698035554
FDV56,OUT018,1717.4495769326495
FDV12,OUT045,1446.6332870453407
FDN52,OUT017,960.6676653591348
FDX38,OUT035,749.18581024585
FDE47,OUT018,1863.949992036607
NCO07,OUT013,3712.790760960179
FDV09,OUT027,2715.085880275463
FDZ23,OUT019,2817.955387442318
DRH51,OUT018,1038.007501708671
NCY54,OUT045,2132.033396564755
DRG49,OUT013,4002.1598927442137
NCC19,OUT049,2876.779899156554
NCV53,OUT045,3936.356938700912
FDZ47,OUT019,2038.3212822062778
NCO26,OUT018,1599.159801134505
NCP02,OUT045,1009.8221729659308
NCW30,OUT018,4179.301065647585
NCN55,OUT046,3786.7694673513506
FDB20,OUT010,1102.080770956054
DRL11,OUT013,2679.0142695245377
DRD60,OUT045,2880.062964043016
FDW14,OUT010,1679.4074913539625
FDL27,OUT010,1269.9305693747774
FDU09,OUT018,723.8465265502527
DRH36,OUT027,1477.938490653607
FDP34,OUT027,2283.848685173085
FDE04,OUT017,2820.450144931001
FDZ57,OUT027,2323.9515580281623
FDF02,OUT010,1107.562380260846
FDG28,OUT045,3856.542667758382
NCI31,OUT046,802.459389994754
FDT43,OUT013,1120.8623913584415
FDU20,OUT046,2055.19443871206
FDD53,OUT013,1083.809557554352
FDW15,OUT045,2291.8011537834245
NCT53,OUT045,2594.6569278800307
NCG55,OUT027,2074.3344277095493
FDD48,OUT035,1865.313290638016
FDG47,OUT049,4069.615852612271
FDI21,OUT017,932.330921112487
FDT27,OUT017,3511.3001000067125
DRO35,OUT013,2095.1122186752655
FDD33,OUT017,3803.0476664309863
FDC04,OUT035,3776.259437370307
FDY34,OUT013,2959.0907368053013
DRJ49,OUT049,2239.0451795187328
FDE05,OUT049,2377.8986560415324
FDU31,OUT017,3475.9640001986627
NCN19,OUT027,3346.525493578316
FDK56,OUT027,2769.8575526219684
FDK58,OUT017,1571.9465617104324
NCJ42,OUT035,1696.0328852633284
FDZ34,OUT027,3121.6929227123364
FDA52,OUT018,2854.6059697553865
NCR29,OUT013,1085.21099286135
FDT48,OUT035,3373.6307598070925
DRJ51,OUT019,3344.7884143412375
NCS54,OUT046,3020.1557952373914
FDV01,OUT035,2197.3949627663133
DRG51,OUT027,2961.678140744585
NCG42,OUT013,2266.537432029316
FDA51,OUT049,1352.5019894638863
FDV19,OUT010,2497.710389286396
NCT18,OUT045,2792.4578087662885
NCS41,OUT045,2868.109733505047
FDO03,OUT046,3705.4956291417548
FDL12,OUT010,303.61144084404805
FDY37,OUT010,2299.593975417265
FDI58,OUT049,1420.1633915431048
FDT28,OUT018,2170.1316621041806
NCC42,OUT010,2092.8727451968807
FDO01,OUT017,2043.3398410947484
FDJ02,OUT013,2583.7349331559235
FDQ04,OUT018,439.1966372583338
DRL47,OUT013,2181.300845963753
FDZ32,OUT035,1723.621677801828
FDC35,OUT035,2915.6257369919076
FDX14,OUT045,1028.5837754317909
FDZ35,OUT013,1974.5982354387233
FDL14,OUT013,2742.7904366663242
FDO04,OUT049,985.6283476329409
DRK11,OUT017,2482.3519559646484
FDB44,OUT018,3385.742759760771
FDZ50,OUT049,2793.2736588005064
FDI12,OUT027,1392.9193119623123
FDU43,OUT017,3560.1329637542694
FDD58,OUT010,1393.7806277971722
FDB27,OUT017,2987.578251506242
FDB04,OUT018,1194.435534232136
NCO17,OUT013,2303.525690726663
FDL12,OUT017,492.3717439371212
DRJ13,OUT049,2492.7196009220024
FDD57,OUT045,1609.7738388380203
FDW19,OUT035,1760.606401433928
DRD27,OUT018,1556.257527212605
FDH27,OUT027,2464.0269958764693
NCW30,OUT027,4472.045893700008
FDR40,OUT018,1364.577603912745
FDG05,OUT013,2492.0837754112945
NCY41,OUT019,411.67154065539944
FDI38,OUT018,3284.4034454510074
FDR20,OUT046,802.3349729787442
FDE09,OUT017,1789.0102118828436
FDN50,OUT019,1732.6437906729116
DRF27,OUT045,2499.4886684063204
DRF51,OUT013,254.0043005914813
NCO02,OUT019,937.4945179523784
FDB51,OUT027,1256.9191040840306
FDJ50,OUT013,1185.0677985906113
FDN52,OUT013,1187.3575060359508
FDX14,OUT013,1288.4355119344764
FDT27,OUT019,3592.351076218958
FDV10,OUT013,802.3305833491613
FDU33,OUT046,414.9102556463149
FDU58,OUT046,3104.722026704727
NCP42,OUT027,3431.436013514227
FDL51,OUT027,3582.558929229639
DRH15,OUT027,674.5630462553381
FDU16,OUT017,1192.250988399941
FDW15,OUT017,2225.4274011018388
FDQ44,OUT045,1929.714701876921
NCI06,OUT027,3057.9419856563945
DRK23,OUT019,3844.265259618969
FDC28,OUT035,1692.2794916579223
NCY17,OUT019,1130.88807284613
NCV05,OUT018,2410.6546743109684
FDM34,OUT019,1997.40288084848
DRD60,OUT027,3148.9462655703755
FDT38,OUT046,1349.4064963211822
FDQ57,OUT018,2301.5159235087267
FDE59,OUT027,736.5250043002925
NCM43,OUT046,2753.0476280108487
DRI51,OUT049,2724.242418107726
NCG30,OUT017,1554.4152234954636
NCK54,OUT035,1862.7137500464123
FDQ16,OUT019,1842.6818581059706
FDI36,OUT013,3231.241390538573
FDX16,OUT027,2486.4631507755075
FDA34,OUT046,2953.5190496851646
FDJ48,OUT018,3756.434316014813
FDU47,OUT035,1846.389900344704
FDS39,OUT046,2461.000312869801
FDD11,OUT046,4087.8793277195
FDM16,OUT027,1457.8696054764187
FDU56,OUT018,2765.6539829284593
FDQ32,OUT017,1827.5126122161637
DRK35,OUT013,747.3902763273691
FDA58,OUT049,3476.111950989849
DRG48,OUT019,2591.395335933619
FDT59,OUT010,3779.32165761157
FDQ31,OUT019,1435.6411661679267
FDS51,OUT018,970.1897119750502
FDW32,OUT027,1392.3766180471575
FDI15,OUT027,3954.1198074967288
NCV30,OUT017,788.860732756475
DRG25,OUT049,3123.8397538562094
FDT02,OUT013,844.1194942030997
FDO33,OUT027,1840.6684970428541
FDP38,OUT035,867.657200097532
FDZ45,OUT035,2980.0351004105287
NCA54,OUT027,3108.943953470316
FDU33,OUT017,280.5213732538905
FDN58,OUT017,3543.47759578795
FDI05,OUT045,854.4310294002826
FDM57,OUT019,1147.0432307492374
NCS42,OUT027,1547.2197071896699
FDB57,OUT045,3560.9682671699447
FDC03,OUT045,2987.523709952173
FDZ58,OUT013,2050.975770249239
NCK29,OUT045,1642.7222711911636
NCR53,OUT045,3085.172708684291
FDE26,OUT027,2331.4111745918854
FDU52,OUT049,2422.8869270472387
FDE41,OUT027,1478.5323989100434
FDU38,OUT018,2733.535592024764
FDA52,OUT017,2307.4350411498635
FDW46,OUT046,999.4021857165608
DRI59,OUT035,3733.0201790684587
FDT38,OUT035,1236.2467547777087
FDL33,OUT018,2784.090776245608
FDQ01,OUT027,3687.3957720351063
FDJ08,OUT046,2789.723809687137
FDQ47,OUT049,97.41094470924145
NCZ18,OUT013,3561.921993150161
FDE29,OUT017,471.3780447935751
FDF10,OUT027,2044.6820955250732
FDC48,OUT049,1520.3994172612875
FDY58,OUT013,3834.85507390157
NCX30,OUT010,4126.30904562437
FDV11,OUT013,2845.6552535187802
FDT46,OUT046,935.7635480130375
DRD01,OUT019,844.4593522706346
FDQ11,OUT013,4174.915289920831
NCM41,OUT017,1419.3544569676524
NCC55,OUT013,725.80381207151
FDG45,OUT027,3230.1239043029163
NCQ54,OUT049,2859.901622090256
FDM34,OUT045,1911.5202508769798
FDD17,OUT019,3917.4406182342427
FDN38,OUT027,3951.2539524658023
FDB53,OUT018,2446.2275496527764
NCL06,OUT035,3960.035281083343
NCV18,OUT019,917.3447621990308
FDX25,OUT013,3259.6138140156872
FDB39,OUT046,991.9253269106812
FDC33,OUT049,3060.0820044278116
NCO14,OUT018,707.9910431942772
FDA58,OUT027,3700.5554563888545
NCQ02,OUT017,3037.7960710631196
NCR53,OUT017,3046.996949118351
FDN52,OUT046,1094.9760265306577
FDG26,OUT046,4075.697848846543
FDE23,OUT027,950.254923058521
DRI37,OUT013,852.1430642486703
DRH37,OUT018,2507.373230591904
FDO01,OUT035,2053.8042479645555
FDK45,OUT049,1899.7612839769427
FDP23,OUT049,3540.646863559854
FDM33,OUT035,3223.2066811148907
FDD36,OUT017,1929.8149309696346
FDL56,OUT017,909.9375282559085
FDT27,OUT010,3448.9590477553465
FDG52,OUT017,545.1371567711612
NCL42,OUT035,3792.936076687143
DRJ24,OUT046,2690.976140454346
FDV38,OUT046,623.0229342334133
FDT35,OUT045,2468.06138018391
FDY51,OUT045,3281.9411285186616
FDC37,OUT017,1645.268075749842
NCP43,OUT013,3103.436014815634
FDO33,OUT045,1563.1474591226652
FDW04,OUT018,1933.1279365892478
NCC31,OUT046,2653.9390756551693
FDK22,OUT049,3546.723495025839
FDJ50,OUT017,936.6220444396131
FDV13,OUT017,1396.0513328517918
DRL60,OUT017,2431.7112289709075
FDW03,OUT017,1707.9723237905055
FDY27,OUT035,2868.0155689122985
FDB39,OUT027,1135.4490768952128
FDU59,OUT045,2366.96468510856
FDZ57,OUT049,2303.778908288561
FDO21,OUT049,3747.2188165444786
FDS43,OUT018,3069.649962567415
FDU28,OUT010,2489.222764496815
FDC51,OUT010,2121.7562378308794
FDW16,OUT010,1383.6953376984784
FDP32,OUT010,1613.2362682232415
FDB60,OUT019,3289.6736616026756
NCQ30,OUT046,2069.48569478263
FDD26,OUT049,2851.9136134077344
FDI44,OUT045,958.8080343809161
DRH23,OUT046,389.8010539455245
FDO44,OUT046,1618.6219810128387
FDG04,OUT046,3193.195778855348
FDM32,OUT027,1796.6356376189797
FDM09,OUT013,2700.0777177662712
FDZ47,OUT013,1571.1246283618239
FDM40,OUT027,1974.4646253905048
FDY48,OUT017,1629.0394554810737
NCM30,OUT045,548.304326124151
FDX36,OUT010,2855.2475903180566
DRF03,OUT017,526.284545621962
FDN51,OUT049,4201.64864134794
FDM57,OUT049,1249.9415078676175
FDB35,OUT049,1440.7251877100025
FDY13,OUT027,1540.9944498528494
FDA37,OUT017,1900.2736553198592
NCX53,OUT017,2267.83819298297
FDD59,OUT018,1104.8296393880773
FDX10,OUT019,53.23931223780892
FDC03,OUT018,2883.0201152533555
FDW43,OUT035,3588.8770079321366
FDW10,OUT046,2680.877073667187
FDY14,OUT027,4251.416618752199
FDV43,OUT045,563.8199478799143
FDO40,OUT013,2609.825501193529
FDP46,OUT027,1546.6975865952663
NCE43,OUT019,2276.8235919417966
FDD05,OUT035,1960.8470726763298
FDJ60,OUT010,2361.0205857110304
DRE27,OUT018,1029.8498687862157
FDO11,OUT035,4004.3525450160923
DRG11,OUT027,1760.8826611485165
FDK33,OUT010,3524.8751127349497
DRM23,OUT045,2250.542381387302
FDJ02,OUT027,2629.805077937268
NCZ05,OUT045,1618.3314020860453
NCL30,OUT013,2153.639195763142
FDZ19,OUT018,2464.2284657010714
FDM45,OUT049,1779.4778712924635
FDO36,OUT046,3046.3446759659128
NCK31,OUT045,907.9264434133911
DRJ37,OUT045,2356.9031024644355
FDP24,OUT018,1585.0729336679033
FDF46,OUT013,1840.475816865688
FDX46,OUT019,913.9562800788735
NCL18,OUT045,2456.3541164985254
FDJ26,OUT013,3356.8573833888477
FDJ07,OUT045,1989.787372744977
FDY15,OUT013,2050.918496897797
DRG01,OUT045,1180.833357143023
FDF58,OUT045,1194.9589589970055
FDZ14,OUT019,1980.3093481942306
FDP31,OUT049,513.2259793199264
FDH45,OUT013,604.2007266630499
FDA09,OUT010,1931.0713691264973
FDW31,OUT035,3113.812615192346
FDA57,OUT046,728.2123637146578
NCE55,OUT035,2391.8501796791898
FDC17,OUT019,3655.442556445465
FDC59,OUT013,1171.9515346446278
FDA22,OUT013,2703.793942041466
FDK52,OUT035,3321.83968545642
NCM26,OUT046,2534.8766222257946
NCT53,OUT035,2622.3729763745396
FDW45,OUT018,2251.22325226642
NCI18,OUT035,3580.3717760450927
FDE38,OUT018,2526.9335919581317
FDF08,OUT019,1336.088806860531
FDY58,OUT010,3572.791180013017
FDF58,OUT019,1375.6962357492957
FDX39,OUT017,3204.158776337321
FDB44,OUT049,3523.1185033837755
FDF28,OUT013,2214.0818745772594
FDE39,OUT013,2127.5489745012783
FDT37,OUT018,3914.2766140030326
FDZ45,OUT017,2954.289711993046
FDO40,OUT035,2384.3306739210057
FDM57,OUT027,1452.2217261775404
DRG36,OUT017,2399.225119337858
FDY36,OUT010,1332.1630759815598
DRL60,OUT027,2707.5864161336176
FDS25,OUT019,1080.2698469606657
DRF49,OUT027,1890.184628579318
FDP16,OUT045,3850.757922952085
FDS60,OUT049,2905.5393975189036
FDU15,OUT027,933.4605476163997
FDK43,OUT046,2173.2304997940773
FDN25,OUT046,962.6165644913381
FDE53,OUT049,1795.8825915903763
FDB22,OUT013,2387.3502027643553
FDE39,OUT017,1889.6089920024533
FDX35,OUT035,3427.7030165608776
NCG54,OUT049,2560.480476712979
FDH27,OUT035,2245.5095861666923
NCK42,OUT013,3768.691036227421
FDS25,OUT049,1366.1470648106952
FDI10,OUT018,2492.1466698426593
FDU35,OUT035,1446.337582489141
FDI04,OUT017,2929.8967990810124
DRK23,OUT035,3831.656964664635
FDB53,OUT019,1667.5538809320897
FDY02,OUT049,3981.346787393446
FDM60,OUT035,622.4149677258902
NCJ31,OUT010,2601.473258019363
DRP35,OUT017,1687.0289400728725
NCQ30,OUT018,1940.2554801636943
DRL11,OUT010,2406.234210515744
FDU01,OUT013,3221.7064830213094
FDR39,OUT035,2598.932060503521
FDO08,OUT046,2650.4461037563524
FDC02,OUT045,3943.59575951859
NCZ29,OUT035,1853.7135514706097
FDF29,OUT010,2162.2845752904177
FDZ23,OUT017,2747.8683695074324
NCU53,OUT018,2549.1605428918156
NCW30,OUT013,4457.917022395915
NCM26,OUT027,2770.018538934528
FDV50,OUT027,1822.18979922566
FDW15,OUT049,2290.900973053591
FDI35,OUT027,3127.508277133802
FDO11,OUT017,3937.404378791787
FDN48,OUT046,1443.8738376698057
NCA17,OUT049,2358.7738370866755
NCN54,OUT013,1530.0539993685998
FDP22,OUT013,750.2197527082099
NCB54,OUT035,1967.566073572245
FDD08,OUT045,681.8545135206332
DRM48,OUT010,-26.78725623225546
FDG41,OUT027,1838.4342331709995
FDE44,OUT027,449.1433661897245
FDE26,OUT035,2066.609489470913
NCS38,OUT013,2223.719950943676
NCJ54,OUT018,3747.361828547193
FDI40,OUT019,1007.3914663819523
FDN45,OUT018,3060.5903224583017
FDU43,OUT046,3740.9766432457473
FDI04,OUT010,2809.0617939978547
NCC07,OUT018,1622.5760538999457
NCC07,OUT019,1904.3014223833889
NCD18,OUT045,3492.128212064974
FDU55,OUT035,4056.69900127656
FDX59,OUT035,530.954053296573
FDR52,OUT049,2903.557502859101
NCP17,OUT013,1258.2829420296803
FDQ32,OUT045,1895.3084202087412
NCT17,OUT049,3026.27233137608
FDO10,OUT049,1165.2823698606662
FDE32,OUT049,571.9363256590768
FDN44,OUT045,2592.182640971907
FDH02,OUT035,1524.9121818364474
FDK60,OUT013,1530.9639222400801
FDS24,OUT019,1318.62376536593
FDL03,OUT010,3135.0010583329895
FDB46,OUT027,3358.737336953618
FDO48,OUT049,3611.0877395038588
FDZ39,OUT049,1761.415013154783
FDT02,OUT027,1010.285595272755
FDC50,OUT013,1277.5800951104393
FDP39,OUT035,690.5031492736889
DRG15,OUT018,758.0011152199259
FDP10,OUT018,1138.933409543013
FDF53,OUT027,2923.5962615687167
FDN34,OUT045,2664.5917792309483
FDK02,OUT045,1604.7272780203784
FDC23,OUT045,2870.3277232235123
FDJ10,OUT019,1623.8303095467345
FDE53,OUT035,1760.3053506609322
FDR25,OUT035,3706.7589725986145
FDW50,OUT046,2539.4831018421246
FDS09,OUT049,725.1896879979868
FDW49,OUT010,2398.475426549445
FDU51,OUT046,2606.4561748818924
FDF28,OUT018,1911.4391325028555
NCY30,OUT018,2776.5188706308
FDD44,OUT045,3949.270443207617
FDX09,OUT017,2652.6291311743335
NCF30,OUT013,1803.5863118269772
FDZ50,OUT019,2729.781226691808
FDW37,OUT013,1789.745492631053
FDD11,OUT049,4102.400165182793
DRH39,OUT018,843.6307415696247
FDA36,OUT049,3158.6208983204197
NCG43,OUT049,1332.186214993213
FDF02,OUT035,1330.5069268446969
FDP57,OUT027,1815.6752830000041
NCE42,OUT017,3685.73785083029
NCR38,OUT027,3898.2664765543414
FDP03,OUT019,1929.6600829874296
FDO51,OUT035,704.7033628260215
NCQ42,OUT046,2080.4799872511176
NCM41,OUT046,1537.145386999251
FDH48,OUT027,1516.3035080542177
DRF60,OUT046,3764.283501501559
FDJ27,OUT035,1203.5764024081109
FDQ14,OUT013,2528.617509375643
FDN27,OUT017,1964.0181106564378
NCQ02,OUT046,3209.5326021274886
FDJ33,OUT049,1839.952571556576
FDP07,OUT027,3116.66712966673
DRE01,OUT049,3292.8151732219085
FDU36,OUT045,1616.0153749391066
FDL28,OUT017,3458.0734813054296
NCX53,OUT046,2391.345658167582
FDZ39,OUT013,1930.9144592779085
NCP42,OUT013,3435.663668069883
FDJ14,OUT035,1256.6913962354774
FDK04,OUT049,926.5387965839473
NCC19,OUT017,2791.786029198818
FDS09,OUT018,591.7674785068739
FDZ02,OUT046,1713.3553773156236
FDD35,OUT018,1912.1895576479183
NCY42,OUT017,2377.697920530045
FDB05,OUT045,3750.6942309543338
FDF20,OUT035,3098.70338270257
NCO41,OUT018,1567.1483235530031
FDC40,OUT027,1408.8496628588255
FDV58,OUT045,2713.5976547590035
FDZ57,OUT045,2095.745150439827
DRM35,OUT046,2796.681044197434
DRN36,OUT018,1361.1061385607245
FDQ13,OUT046,1570.4791544791442
DRO35,OUT010,1816.6054528827335
NCD43,OUT035,1852.8460327177236
FDA51,OUT018,1193.133716262786
NCX17,OUT027,3586.389720063591
NCZ17,OUT049,527.2769361178252
FDR11,OUT027,2311.3524497163235
FDW34,OUT049,3919.192862356209
FDN50,OUT017,1462.115541813564
FDS09,OUT046,734.4541039350333
FDS48,OUT018,2348.9258615773324
FDL44,OUT049,2725.1082529159867
DRF48,OUT018,2865.889717657021
FDA14,OUT018,2421.5656427799804
NCD30,OUT049,1614.7178482172058
FDI16,OUT017,337.68788742624383
NCG06,OUT035,4084.1564401414944
DRZ24,OUT035,1740.3478841280667
NCS17,OUT045,1312.2247343091876
FDB37,OUT045,3846.397258619414
FDE10,OUT035,1858.5853708933173
FDC57,OUT045,2930.725905152969
FDM12,OUT018,2725.314889428122
FDE24,OUT049,2026.0502539107074
FDW22,OUT045,3538.977410095831
DRD01,OUT027,1018.1394762074851
NCZ18,OUT027,3586.5101088405063
FDN49,OUT045,271.8795644330203
FDR22,OUT035,1844.923633950948
FDV08,OUT019,1142.3966344008186
FDY39,OUT046,3020.739612427442
FDV36,OUT049,2077.963122953948
FDO60,OUT045,733.7600666731523
FDU04,OUT027,2346.5670071494387
FDR20,OUT027,1064.379055103269
FDW19,OUT019,1880.3470736411655
FDU40,OUT049,3085.8084175603035
FDK15,OUT045,1315.8422970716565
DRF15,OUT035,2388.4400245745237
FDQ25,OUT017,2765.628573537928
FDI48,OUT019,842.5633580621034
FDS49,OUT046,1161.350840183164
FDV22,OUT046,2704.3279642488924
NCV42,OUT046,1898.301397871226
FDX26,OUT046,2748.2291410279613
FDI33,OUT018,1382.9874099872613
FDZ14,OUT049,1972.441561296142
FDG10,OUT013,1298.9762535958653
FDM38,OUT018,541.8500615596749
FDG26,OUT027,4267.385851656796
FDH46,OUT035,1633.6011490042692
FDN13,OUT018,966.1154369953874
FDU57,OUT035,2158.975850141196
NCI06,OUT046,2894.079472409114
FDM38,OUT045,668.4152398083934
NCG42,OUT010,1945.8002034440578
FDL39,OUT045,2732.1382454769628
FDT31,OUT019,3345.0077331846915
FDV59,OUT013,3601.6170856963727
FDB49,OUT035,1659.0824570378172
FDD58,OUT049,1610.9413434843518
DRN59,OUT046,699.6134612651003
FDX48,OUT049,2462.9292290487283
FDQ11,OUT049,3987.6966357079327
FDY12,OUT049,466.86423165483575
FDQ11,OUT045,3966.7022872181187
DRI11,OUT017,1839.2138264409077
FDY32,OUT027,2427.003921604195
FDS51,OUT045,1022.7805785640521
FDR19,OUT010,1318.128360244904
DRB13,OUT018,3101.2058961234397
FDS21,OUT035,1039.0886246410919
FDQ40,OUT045,2823.162937221394
NCE55,OUT013,2617.62869917211
FDX43,OUT027,2657.066517058316
FDS12,OUT049,1462.6599358206186
DRK01,OUT027,1663.455036016152
FDN25,OUT017,772.3207659376385
FDB60,OUT046,3232.3718301411536
FDQ13,OUT017,1425.214349918544
DRK13,OUT045,2783.4954845557477
DRF25,OUT018,528.7862126232467
NCD42,OUT019,973.4297466778298
FDW25,OUT045,1424.2774475848782
NCV29,OUT027,3160.840587975388
NCK42,OUT035,3518.261643210113
DRJ13,OUT027,2651.972089733288
DRD15,OUT017,3543.009475086452
FDM27,OUT045,1952.3508946622132
FDZ50,OUT018,2653.6265695432085
FDC04,OUT046,3862.8765293549113
FDF50,OUT049,3374.65023510997
FDP15,OUT045,3857.3586003733544
FDK46,OUT035,4029.47907614824
FDZ56,OUT018,2632.6652648781273
FDY60,OUT049,2522.902777425734
FDB10,OUT035,3610.5775826572863
FDR57,OUT045,2590.5218147998785
FDU58,OUT049,3092.700763205303
FDH02,OUT046,1619.359848061038
FDP48,OUT013,3111.048977187598
FDI46,OUT035,3817.1755551149727
FDW56,OUT013,3157.3940713818192
NCM19,OUT010,2029.1900363501882
FDS50,OUT027,3665.806540424579
FDK24,OUT013,689.230119472064
FDO36,OUT017,2583.5919560241637
FDK45,OUT027,2100.823582549903
NCL05,OUT045,880.7827416741857
FDL32,OUT018,1325.586978198262
FDA28,OUT049,2000.5539359300128
FDY36,OUT018,1255.134093608718
FDP32,OUT018,1755.0906142784697
FDL50,OUT046,2031.7719147457829
DRC24,OUT049,2497.229278361243
NCS18,OUT017,1644.1258236515787
FDD16,OUT017,1125.3413881377528
NCV18,OUT013,1317.1176682871737
FDX07,OUT046,3028.5558323570403
NCZ05,OUT027,1827.498382462134
NCI31,OUT013,597.776375120251
FDK14,OUT049,1415.9463048939288
NCR06,OUT045,868.1133916288272
NCF54,OUT049,2728.8632516973557
DRG23,OUT010,1999.1717788451642
FDD53,OUT046,755.5009994769607
NCM31,OUT027,2282.873925014559
FDT16,OUT017,4039.6869968756073
FDR40,OUT035,1420.8281910871046
DRG25,OUT017,2966.88087593453
FDT10,OUT035,843.1046368939278
FDY32,OUT013,2434.395594549973
FDN50,OUT035,1513.3447982766957
FDZ35,OUT019,1917.620023616928
NCP54,OUT045,1957.6373575818325
NCD07,OUT035,1719.7202490520212
FDS02,OUT018,3219.4861669428865
DRN59,OUT018,580.6693123386758
DRB24,OUT013,2792.4593053270873
FDP37,OUT027,1790.8681656504414
DRB01,OUT018,2759.3481480006158
FDR47,OUT046,2927.75284949494
NCM31,OUT010,1920.9028598357181
